Tomato_ID,Tomato_position,Blue,Green,Yellow,Orange,Red,NIR,NDVI,GNDVI,RVI,Freshness_,Category
1826,2,48.95,62.03,69.46,51.72,32.37,506.72,0.8799,0.7819,15.6522,77.22,Fresh
1826,3,63.9,63.52,71.42,40.37,43.19,458.5,0.8278,0.7566,10.6162,69.65,Fresh
1826,4,44.86,56.16,54.6,44.77,55.68,483.53,0.7935,0.7919,8.6848,68.53,Fresh
1826,5,63.22,61.9,58.51,44.66,48.93,476.83,0.8139,0.7702,9.7461,69.44,Fresh
1826,6,80.62,80.95,75.66,30.66,33.57,555.78,0.8861,0.7457,16.5583,80.51,Fresh
1826,7,57.57,67.58,63.84,60.14,69.02,496.01,0.7557,0.7602,7.1863,66.09,Fresh
1826,8,49.89,56.74,51.62,52.1,62.93,547.8,0.7939,0.8123,8.7055,71.37,Fresh
1826,9,54.02,54.89,50.91,23.9,31.88,491.6,0.8782,0.7991,15.4188,77.12,Fresh
1826,10,52.59,60.35,46.33,39.28,29.04,493.22,0.8888,0.782,16.9844,78.17,Fresh
1827,1,33.9,31.73,34.81,66.97,82.17,261.88,0.5223,0.7838,3.1869,47.12,Aging
1827,2,38.09,39.27,44.31,114.23,135.57,142.61,0.0253,0.5682,1.0519,23.93,Aging
1827,3,44.22,46.63,42.18,109.04,133.84,247.37,0.2978,0.6828,1.8483,36.84,Aging
1827,4,44.37,36.32,31.37,94.42,127.78,208.77,0.2406,0.7036,1.6338,34.59,Aging
1827,5,43.08,32.97,43.94,108.77,122.86,276.59,0.3848,0.787,2.2512,42.1,Aging
1827,6,18.09,23.99,20.88,76.02,86.63,250.27,0.4857,0.825,2.889,45.91,Aging
1827,7,29.1,38.21,49.74,93.76,133.14,242.35,0.2908,0.7276,1.8203,37.47,Aging
1827,8,45.95,45.44,37.34,85.99,111.35,236.42,0.3596,0.6776,2.1231,38.95,Aging
1827,9,28.44,44.72,51.28,91.33,105.07,198.47,0.3077,0.6322,1.889,35.34,Aging
1827,10,33.92,46.7,40.56,76.43,88.61,200.67,0.3874,0.6224,2.2648,38.03,Aging
1828,1,31.59,28.21,27.86,74.75,80.55,235.74,0.4906,0.7862,2.9265,45.01,Aging
1828,2,46.93,46.37,36.41,101.23,126.21,182.46,0.1822,0.5947,1.4457,30.27,Aging
1828,3,35.78,45.03,35.99,80.9,100.7,282.56,0.4745,0.7251,2.8058,45.07,Aging
1828,4,49.9,48.21,50.38,81.87,110.67,198.27,0.2835,0.6088,1.7915,34.46,Aging
1828,5,44.89,38.92,33.27,88.53,114.56,243.86,0.3607,0.7247,2.1286,39.86,Aging
1828,6,36.16,28.14,32.56,102.2,128.27,210.23,0.2421,0.7639,1.639,35.43,Aging
1828,7,44.94,46.99,48.2,89.26,101.28,224.07,0.3774,0.6533,2.2123,38.68,Aging
1828,8,41.09,42.12,43.21,69.58,87.53,274.22,0.5161,0.7337,3.1328,46.56,Aging
1828,9,61.74,64.53,57.05,111.49,146.35,341.01,0.3994,0.6817,2.33,43.19,Aging
1828,10,38.1,46.92,36.17,95.85,109.21,230.86,0.3577,0.6622,2.1139,38.26,Aging
1829,1,41.36,46.38,44.08,124.95,138.5,103.6,-0.1442,0.3815,0.748,15.83,Spoiling
1829,2,27.3,22.29,18.15,83.83,133.08,112.81,-0.0824,0.67,0.8477,22.8,Spoiling
1829,3,44.34,39.92,29.38,121.9,142.67,131.16,-0.0421,0.5333,0.9193,20.97,Spoiling
1829,4,22.75,36.02,38.81,121.56,156.8,97.74,-0.232,0.4615,0.6234,16.11,Spoiling
1829,5,32.42,34.33,25.74,119.13,144.72,94.73,-0.2088,0.468,0.6546,16.61,Spoiling
1829,6,26.64,26.62,25.91,120.61,152.69,105.11,-0.1846,0.5959,0.6884,19.06,Spoiling
1829,7,22.52,27.11,23.45,113.45,139.39,108.54,-0.1244,0.6003,0.7787,20.07,Spoiling
1829,8,4.69,13.6,23.91,120.59,153.31,96.74,-0.2262,0.7535,0.631,21.37,Spoiling
1829,9,34.82,32.7,35.93,97.57,114.32,130.13,0.0647,0.5984,1.1383,25.77,Spoiling
1829,10,42.8,48.38,46.12,90.4,118.67,183.01,0.2133,0.5818,1.5421,31.28,Spoiling
1830,1,27.39,31.5,39.01,58.25,61.94,238.49,0.5877,0.7667,3.8503,48.42,Aging
1830,2,47.46,46.63,51.38,63.73,82.26,311.28,0.582,0.7394,3.7842,50.49,Aging
1830,3,45.16,56.01,53.22,43.56,67.14,361.9,0.687,0.7319,5.3905,57.07,Aging
1830,4,43.98,46.53,48.15,70.5,81.37,300.68,0.5741,0.732,3.6954,49.54,Aging
1830,5,40.36,43.27,36.18,67.45,62.75,416.1,0.7379,0.8116,6.6311,62.15,Aging
1830,6,39.38,51.12,42.98,86.64,95.71,309.83,0.528,0.7167,3.2373,47.67,Aging
1830,7,62.29,67.99,67.93,62.58,80.58,362.85,0.6366,0.6844,4.5031,53.98,Aging
1830,8,49.93,46.07,43.84,82.55,97.69,318.08,0.5301,0.747,3.256,48.54,Aging
1830,9,50.12,63.16,60.63,44.12,75.15,370.68,0.6629,0.7088,4.9325,56.11,Aging
1830,10,38.17,41.59,36.76,62.05,86.43,277.74,0.5253,0.7395,3.2133,47.26,Aging
1831,1,30.8,34.58,36.46,62.08,93.14,263.34,0.4775,0.7679,2.8274,45.54,Aging
1831,2,26.26,39.71,34.24,83.61,115.36,249.2,0.3671,0.7251,2.1602,40.35,Aging
1831,3,30.08,38.23,35.4,76.97,96.6,247.97,0.4393,0.7329,2.5669,42.91,Aging
1831,4,49.53,48.66,48.77,67.78,78.96,313.38,0.5975,0.7312,3.9688,50.95,Aging
1831,5,42.65,49.49,56.01,85.55,90.5,268.34,0.4956,0.6886,2.9649,44.65,Aging
1831,6,47.64,49.26,43.88,65.89,98.84,260.56,0.45,0.682,2.6362,43.21,Aging
1831,7,35.18,44.96,42.91,52.43,106.03,277.69,0.4473,0.7213,2.6189,44.59,Aging
1831,8,47.99,49.22,46.7,58.89,74.03,307.2,0.6116,0.7238,4.1499,51.34,Aging
1831,9,45.89,46,41.39,71.58,90.82,334.64,0.5731,0.7583,3.6845,51.13,Aging
1831,10,41.41,48.61,35.92,48.67,74.31,305.16,0.6083,0.7252,4.1064,51.39,Aging
1832,1,46.38,43.82,40.72,93.87,129.98,166.22,0.1224,0.5827,1.2789,28.04,Spoiling
1832,2,39.29,48.11,50.24,105.15,118.21,217.32,0.2954,0.6375,1.8385,35.3,Spoiling
1832,3,12.73,28.47,22.57,99.03,120.78,132.2,0.0451,0.6456,1.0946,26,Spoiling
1832,4,18.15,22.28,12.81,113.8,135.18,167.4,0.1065,0.765,1.2383,30.07,Spoiling
1832,5,31.35,41.76,40.44,109.16,135.56,170.5,0.1141,0.6065,1.2577,27.9,Spoiling
1832,6,31.07,34.91,32.59,101.73,132.25,157.94,0.0885,0.638,1.1942,27.54,Spoiling
1832,7,37.55,38.34,42.79,102.53,117.69,191.58,0.2389,0.6665,1.6278,33.32,Spoiling
1832,8,36.94,32.82,28.66,107.01,133.55,170.68,0.1221,0.6775,1.2781,29.33,Spoiling
1832,9,44.4,47.8,38.13,112.41,115.14,183.2,0.2281,0.5862,1.5911,31.29,Spoiling
1832,10,28.09,32.95,31.27,117.71,143.52,99.28,-0.1822,0.5017,0.6917,17.55,Spoiling
1833,1,48.18,46.08,32.27,84.67,100.6,314.61,0.5154,0.7445,3.1272,47.81,Aging
1833,2,47.5,47,48.58,96.21,100.15,244.31,0.4185,0.6773,2.4395,40.86,Aging
1833,3,44.74,46.99,52.2,82.28,100.09,307.2,0.5085,0.7347,3.0693,47.22,Aging
1833,4,55.99,52.62,49.66,86.52,116.69,260.33,0.381,0.6637,2.2309,40.21,Aging
1833,5,53.02,54.22,55.07,81.16,97.85,342.14,0.5552,0.7264,3.4967,50.12,Aging
1833,6,34.25,38.4,40.07,71.69,87.54,294.12,0.5413,0.7691,3.3599,48.61,Aging
1833,7,54.97,58.23,44.88,72.83,116.1,307.83,0.4523,0.6819,2.6514,44.8,Aging
1833,8,42.82,48.12,40.04,104.77,98.44,279.96,0.4797,0.7067,2.8439,44.35,Aging
1833,9,36.44,35.78,23.88,58.74,78.19,304.76,0.5917,0.7899,3.8979,51.41,Aging
1833,10,31,47.45,46.67,81.36,81.48,301.88,0.5749,0.7283,3.705,49.32,Aging
1834,1,60.56,61.17,61.11,77.84,72.06,385.81,0.6852,0.7263,5.3537,57.14,Fresh
1834,2,49.79,50.29,34.96,71.33,82.87,333.23,0.6017,0.7378,4.0211,51.89,Fresh
1834,3,30.1,43.33,45.87,73.75,78.62,322.3,0.6078,0.763,4.0995,51.97,Fresh
1834,4,61.82,49.74,57.88,39.23,55.38,367.69,0.7382,0.7617,6.6395,60.17,Fresh
1834,5,42.85,50.36,38.86,66.88,62.31,355.93,0.702,0.7521,5.7125,57.21,Fresh
1834,6,43.97,51,59.54,58.8,81.95,338.73,0.6104,0.7383,4.1331,52.73,Fresh
1834,7,53.05,52.41,50.71,74.25,82.57,361.74,0.6283,0.7469,4.381,54.1,Fresh
1834,8,47.89,46.2,45.66,72.72,83.64,382.21,0.6409,0.7843,4.5699,55.92,Fresh
1834,9,31.83,31.67,31.8,38.73,66.18,198.68,0.5003,0.725,3.0022,43.88,Fresh
1834,10,51.92,50.27,52.9,46.37,65.97,352.31,0.6846,0.7502,5.3407,56.73,Fresh
1835,1,53.4,56.54,49.46,39.47,55.34,374.01,0.7422,0.7374,6.7578,60.34,Fresh
1835,2,30.4,36.21,25.1,52.66,43.5,394.72,0.8015,0.8319,9.0742,65.52,Fresh
1835,3,56.66,53.31,62.95,48.08,60.24,345.07,0.7027,0.7324,5.7279,56.96,Fresh
1835,4,66.23,64.72,60.76,46.32,46.21,420.24,0.8019,0.7331,9.0944,65.63,Fresh
1835,5,61.38,61.53,55.5,70.61,74.24,353.73,0.6531,0.7037,4.765,54.32,Fresh
1835,6,57.1,61.34,73.84,60.3,70.72,376.86,0.684,0.72,5.3286,57.04,Fresh
1835,7,54.94,69.57,62.28,69.24,98.85,419.81,0.6188,0.7157,4.2468,55.79,Fresh
1835,8,47.09,43.33,47.91,50.06,64.34,413.4,0.7307,0.8103,6.4256,62.06,Fresh
1835,9,46.02,48.63,54.76,53.28,56.42,429.38,0.7677,0.7965,7.6103,64.48,Fresh
1835,10,66.4,64.03,63.59,83.95,89.35,339.52,0.5833,0.6827,3.8,50.45,Fresh
1836,1,43.94,51.09,51.6,50.71,62.72,385.37,0.72,0.7659,6.1439,59.82,Fresh
1836,2,59.21,62.42,71.23,65.99,59.15,371.91,0.7255,0.7126,6.2871,58.51,Fresh
1836,3,70.44,69.06,64.89,34.64,26.1,478.38,0.8965,0.7477,18.3292,78.5,Fresh
1836,4,61.1,53.38,46.05,50.12,65.34,445.79,0.7443,0.7861,6.8226,63.84,Fresh
1836,5,56.23,58.38,44.24,69.34,60.8,388.04,0.7291,0.7384,6.382,59.61,Fresh
1836,6,43.27,43.67,44.76,42.52,58.28,396.41,0.7436,0.8015,6.8017,62.08,Fresh
1836,7,38.27,40.17,36.77,51.7,58.21,404.37,0.7483,0.8193,6.9465,62.66,Fresh
1836,8,46.93,52.44,43.12,45.93,45.92,424.73,0.8049,0.7802,9.2496,66.58,Fresh
1836,9,38.33,52.73,61.15,58.81,65.22,344.88,0.6819,0.7348,5.2881,55.83,Fresh
1836,10,53.96,49.79,41.38,73.66,71.26,407.67,0.7024,0.7823,5.7208,59.58,Fresh
1837,1,38,37.49,45.53,66.83,51.14,367.02,0.7554,0.8146,7.1767,61.07,Fresh
1837,2,46.01,46.85,48.05,57.97,53.04,403.88,0.7679,0.7921,7.6153,63.24,Fresh
1837,3,44.53,45.11,41.24,63.09,83.23,336.21,0.6031,0.7634,4.0396,52.58,Fresh
1837,4,51.97,57.76,58,75.85,77.15,321.68,0.6131,0.6955,4.1696,51.21,Fresh
1837,5,47.06,51.7,61.53,62.37,66.29,323.06,0.6595,0.7241,4.8734,53.77,Fresh
1837,6,62.88,57.47,50.38,49.85,68.18,377.2,0.6938,0.7356,5.5322,57.91,Fresh
1837,7,40.78,53.62,46.41,46.9,37.38,369.73,0.8164,0.7467,9.8914,64.53,Fresh
1837,8,37.84,40.19,37.17,69.42,88.62,349.83,0.5958,0.7939,3.9475,53.08,Fresh
1837,9,38.39,54.47,54.56,74.84,69.33,428.51,0.7215,0.7745,6.1805,61.24,Fresh
1837,10,42.39,47.92,53.96,50.88,61.61,373.98,0.7171,0.7729,6.0698,59.28,Fresh
1838,1,34.72,35.14,33.69,105.56,104.62,289.42,0.469,0.7835,2.7664,45.38,Aging
1838,2,30.66,29.86,31.14,78.99,100.35,266.33,0.4527,0.7984,2.6541,44.88,Aging
1838,3,43.86,46.8,43.57,70.18,82.96,293.33,0.5591,0.7248,3.5357,48.63,Aging
1838,4,35.31,39.93,32.28,64.19,91.52,275.01,0.5006,0.7464,3.005,46.37,Aging
1838,5,60.47,51.63,49.07,84.72,104.94,322.5,0.509,0.724,3.073,47.6,Aging
1838,6,30.07,32.76,32.76,101.23,119.34,252.74,0.3585,0.7705,2.1177,40.44,Aging
1838,7,35.32,32.96,21.92,81.55,114.16,223.32,0.3235,0.7428,1.9562,38.49,Aging
1838,8,32.08,37.26,34.3,81.05,102.03,221.15,0.3686,0.7116,2.1675,39.37,Aging
1838,9,22.21,27.59,30.53,84.57,79.3,269.26,0.545,0.8141,3.3953,48.19,Aging
1838,10,10.62,24.74,23.74,83.87,112.16,266.85,0.4081,0.8303,2.3791,43.79,Aging
1839,1,34.62,32.81,31.32,129.54,153.63,146.95,-0.0222,0.635,0.9566,23.26,Spoiling
1839,2,21.27,30.03,27.82,95.28,149.06,113.35,-0.1361,0.5811,0.7604,20.02,Spoiling
1839,3,32.18,34.81,42.44,107.86,124.01,162.68,0.1349,0.6474,1.3118,29.05,Spoiling
1839,4,46.75,49.88,51.26,133.88,154.39,103.3,-0.1983,0.3487,0.6691,14.39,Spoiling
1839,5,25.89,34.94,37.2,87.84,123.29,154.22,0.1114,0.6306,1.2508,28.36,Spoiling
1839,6,39.99,36.96,39.14,130.89,141.23,146.77,0.0192,0.5976,1.0392,23.91,Spoiling
1839,7,35.98,42.71,41.45,92.83,132.29,115.71,-0.0669,0.4608,0.8747,19.52,Spoiling
1839,8,24.44,31.38,34.49,83.79,121.63,119.24,-0.0099,0.5834,0.9803,23.51,Spoiling
1839,9,35.97,35.09,36.78,120.69,126.25,136.46,0.0388,0.5909,1.0808,24.47,Spoiling
1839,10,41.79,39.9,41.59,110.71,139.87,104.14,-0.1465,0.446,0.7445,17.21,Spoiling
1840,1,39.25,38.21,29.56,100.6,99.3,230.11,0.3971,0.7152,2.3174,40.16,Spoiling
1840,2,47.54,42.83,46.34,114.98,123.58,234.36,0.3095,0.691,1.8964,36.82,Spoiling
1840,3,34.27,41.49,43.55,109.44,138.83,218.2,0.2223,0.6805,1.5717,33.55,Spoiling
1840,4,50.45,44.08,42.52,89.54,113.01,236.03,0.3525,0.6853,2.0886,38.74,Spoiling
1840,5,22.14,35.07,35.12,92.2,128.76,137.66,0.0334,0.594,1.0691,25.03,Spoiling
1840,6,42.89,44.86,44.06,85.19,108.28,191.04,0.2765,0.6197,1.7643,34.12,Spoiling
1840,7,33.15,36.93,38.38,89.86,125.77,155.62,0.1061,0.6164,1.2373,27.95,Spoiling
1840,8,46.75,53.46,50.16,103.49,120.88,221,0.2928,0.6104,1.8282,34.97,Spoiling
1840,9,51.71,47.14,44.14,76.86,100.05,223.44,0.3815,0.6516,2.2334,39.04,Spoiling
1840,10,46.09,43.24,37.76,88.15,98.47,201.37,0.3432,0.6465,2.0449,36.8,Spoiling
1841,1,44.57,54.6,55.18,68.53,67.32,390.26,0.7057,0.7545,5.7968,58.8,Fresh
1841,2,49.74,57.44,58.01,55.94,66.4,420.72,0.7274,0.7597,6.3364,61.47,Fresh
1841,3,50.2,43.73,42.75,43.43,37.06,486.28,0.8584,0.835,13.1224,74.47,Fresh
1841,4,60.48,65.1,57.35,45.23,55.59,435.32,0.7735,0.7398,7.8315,64.62,Fresh
1841,5,48.87,56.61,44.65,34.61,22.41,455.16,0.9061,0.7788,20.3105,79.31,Fresh
1841,6,42.43,48.78,52.79,63.8,65.13,409.76,0.7257,0.7872,6.2913,61.07,Fresh
1841,7,63.68,71.82,65.22,27.78,45.71,442.47,0.8127,0.7207,9.6796,67.69,Fresh
1841,8,65.74,60.31,42.23,32.68,30.49,475.88,0.8796,0.7751,15.6073,76.14,Fresh
1841,9,65.05,68.68,62.64,37.04,48.16,482.05,0.8183,0.7506,10.0096,69.98,Fresh
1841,10,49.05,54.9,52.3,32.05,45.93,437.19,0.8098,0.7769,9.518,67.76,Fresh
1842,1,24.06,33.56,30.67,92.25,110.73,254.96,0.3944,0.7674,2.3025,41.84,Aging
1842,2,46.59,53.49,53.29,63.32,79.43,277.37,0.5548,0.6767,3.4921,47.36,Aging
1842,3,40.24,35.69,41.1,118.2,136.57,140.91,0.0156,0.5958,1.0317,23.98,Aging
1842,4,35.95,40.74,45.02,82.09,117.93,230.35,0.3228,0.6995,1.9533,38.01,Aging
1842,5,54.69,51.61,54.67,105.29,122.99,153.54,0.1105,0.4968,1.2484,25.78,Aging
1842,6,47.84,40.78,37.03,97.87,121.22,172.65,0.175,0.6179,1.4243,30.25,Aging
1842,7,30.27,38.29,34.7,89.47,110.34,219.64,0.3312,0.7031,1.9906,37.84,Aging
1842,8,27.9,40.75,36.85,100.41,110.5,219.65,0.3306,0.687,1.9878,37.32,Aging
1842,9,60.41,58.09,54.81,104.8,129.29,242.89,0.3052,0.614,1.8787,36.06,Aging
1842,10,49.99,44.83,39.07,73.06,104.2,230.96,0.3782,0.6749,2.2165,39.62,Aging
1843,1,42.16,46.78,33.1,34.76,52.88,426.03,0.7792,0.8021,8.0564,65.5,Fresh
1843,2,37.37,39.95,42.26,50.27,57.91,428.54,0.7619,0.8294,7.4002,64.57,Fresh
1843,3,49.17,53.53,49.58,42.79,59.19,379.85,0.7304,0.753,6.4181,60.11,Fresh
1843,4,54.18,52.67,52.95,58.4,67.27,469.71,0.7495,0.7984,6.9827,65.06,Fresh
1843,5,41.11,52.15,55.24,71.13,96.11,285.65,0.4965,0.6912,2.9721,45.69,Fresh
1843,6,54.48,46.47,47.65,38.61,46.37,466.35,0.8191,0.8188,10.0571,70.03,Fresh
1843,7,71.4,79.04,63.51,38.69,47.87,470.87,0.8155,0.7125,9.8374,68.84,Fresh
1843,8,66.03,59.87,64.5,43.1,49.2,442.66,0.8,0.7617,8.9975,66.89,Fresh
1843,9,39.93,52.69,50.52,17.94,33.57,495.04,0.873,0.8076,14.7481,76.83,Fresh
1843,10,48.48,53.31,55.76,49.12,63.46,346.85,0.6907,0.7336,5.4659,56.5,Fresh
1844,1,28.69,38.68,33.64,70.32,84.2,291.54,0.5518,0.7657,3.4626,48.88,Spoiling
1844,2,45.8,50.91,47.37,81.39,79.34,286.6,0.5664,0.6983,3.6126,48.01,Spoiling
1844,3,42.23,37.25,24.98,86.72,93.11,266.77,0.4826,0.7549,2.8652,45.08,Spoiling
1844,4,59.08,48.3,48,92.08,123.8,211.45,0.2615,0.6281,1.7081,34.22,Spoiling
1844,5,45.21,42.65,45.49,74.26,107.22,318.33,0.4961,0.7637,2.9688,47.76,Spoiling
1844,6,28.85,34.63,28.94,60.56,73.23,204.43,0.4725,0.7103,2.7915,42.49,Spoiling
1844,7,58.88,48.68,45.93,115.62,118.43,260.83,0.3755,0.6854,2.2023,39.68,Spoiling
1844,8,40.93,41.52,34.18,70.09,95.73,267.61,0.4731,0.7314,2.7955,44.83,Spoiling
1844,9,37.58,46.96,44.68,109,126.86,240.11,0.3086,0.6729,1.8928,36.83,Spoiling
1844,10,28.25,32.31,27.28,63.06,78.05,249.81,0.5239,0.7709,3.2006,46.63,Spoiling
1845,1,40.08,43.24,34.91,47.13,52.1,233.9,0.6357,0.6879,4.4894,49.02,Fresh
1845,2,47.81,55.1,49.92,49.18,65.36,409.99,0.725,0.763,6.2732,61.1,Fresh
1845,3,47.11,49.81,42.34,46.96,60.76,407.22,0.7403,0.782,6.7017,62.03,Fresh
1845,4,54.61,57.86,61.73,59.08,53.76,400.04,0.7631,0.7473,7.4409,62.24,Fresh
1845,5,55.44,50.52,41.93,49.74,53.03,402.27,0.7671,0.7769,7.5865,63.13,Fresh
1845,6,45.93,46.99,52.82,68.73,77.17,370.09,0.6549,0.7747,4.7954,55.99,Fresh
1845,7,59.1,63.77,54.25,69.99,67.56,393.38,0.7069,0.721,5.8228,58.56,Fresh
1845,8,62.43,57.73,48.16,70.3,68.41,424.24,0.7223,0.7605,6.2018,61.05,Fresh
1845,9,22.77,35.93,40.2,57.4,56.15,318.71,0.7004,0.7974,5.6755,56.41,Fresh
1845,10,39.81,50.43,50.11,61.28,73.05,347.84,0.6529,0.7468,4.7614,54.83,Fresh
1846,1,53.96,54.87,43.62,90.95,101.33,252.69,0.4275,0.6432,2.4936,41.07,Aging
1846,2,26.16,39,41.01,91.47,103.63,280.95,0.4611,0.7562,2.711,44.75,Aging
1846,3,46.93,56.04,48.57,65.92,90.83,280.69,0.511,0.6671,3.0903,45.79,Aging
1846,4,53.48,50.52,31.58,74.44,96.72,294.39,0.5054,0.7071,3.0438,46.45,Aging
1846,5,43.61,44.86,41.64,61.33,52.22,358.12,0.7455,0.7774,6.8579,59.82,Aging
1846,6,24.26,36.32,38.3,67.23,88.5,303.74,0.5487,0.7864,3.432,49.58,Aging
1846,7,57.99,54.57,55.51,67.79,94.14,280.69,0.4977,0.6745,2.9817,45.39,Aging
1846,8,54.12,53.86,54.57,83.94,84.51,335.03,0.5971,0.723,3.9644,51.3,Aging
1846,9,44.77,54.96,45.67,79.41,86.87,277.58,0.5233,0.6695,3.1955,45.81,Aging
1846,10,26.46,27.95,26.13,84.44,107.54,283.87,0.4505,0.8208,2.6396,45.59,Aging
1847,1,76.62,70.9,68.88,61.01,49.75,408.12,0.7827,0.704,8.2035,63.2,Fresh
1847,2,59.85,56.62,52.68,55.8,66.12,453.14,0.7453,0.7779,6.8535,63.98,Fresh
1847,3,56.14,61.58,62.16,50.45,79.75,371.15,0.6463,0.7154,4.6538,55.37,Fresh
1847,4,51.35,59.82,59.03,66.67,67.6,384.74,0.7011,0.7309,5.6917,58.12,Fresh
1847,5,80.19,72.02,67.09,59.48,56.22,426.87,0.7672,0.7113,7.5923,63.24,Fresh
1847,6,53.64,48.6,55.57,49.84,45.97,430.18,0.8069,0.797,9.3583,67.06,Fresh
1847,7,77.05,70.68,70.05,46.23,35.49,466.84,0.8587,0.737,13.1553,72.53,Fresh
1847,8,63.03,68.61,75.42,52.76,61.36,434.8,0.7527,0.7274,7.0863,63.11,Fresh
1847,9,34.38,39.73,36.54,42.9,53.63,256.13,0.6537,0.7314,4.7756,51.34,Fresh
1847,10,60.94,70.94,74.14,47.05,56.06,442.76,0.7752,0.7238,7.8974,64.83,Fresh
1848,1,40.98,39.3,41.33,105.2,125.44,381.75,0.5054,0.8133,3.0433,50.25,Aging
1848,2,58.51,56.11,61.51,79.34,80.07,338.57,0.6175,0.7157,4.2287,52.24,Aging
1848,3,44.19,43.67,38.7,51.7,68.35,350.77,0.6738,0.7786,5.1318,56.45,Aging
1848,4,38.46,44.9,36.67,52.63,63.87,379.3,0.7117,0.7883,5.9383,59.41,Aging
1848,5,44.88,40.85,43.54,61.95,72.86,337.05,0.6445,0.7838,4.6261,54.53,Aging
1848,6,42.33,44.19,39.41,67.62,77.2,343.84,0.6333,0.7722,4.4541,54.07,Aging
1848,7,40.08,43.7,47.96,56.05,82.83,350.57,0.6178,0.7783,4.2325,54.06,Aging
1848,8,54.44,56.96,48.76,89.54,90.43,365.24,0.6031,0.7302,4.0388,52.68,Aging
1848,9,61.03,59.57,51.39,76.46,91.15,322.74,0.5595,0.6884,3.5406,49.15,Aging
1848,10,60.02,54.92,51.02,72.07,80.82,354.06,0.6283,0.7314,4.381,53.65,Aging
1849,1,46.94,54.58,53.78,67.94,74.78,367.44,0.6618,0.7413,4.9134,55.78,Aging
1849,2,19.89,33.67,38.46,71.09,100.88,288.02,0.4812,0.7906,2.855,46.64,Aging
1849,3,18.39,36.08,34.08,63.05,99.01,327.21,0.5354,0.8014,3.3047,50.25,Aging
1849,4,47.29,49.26,40.13,51.09,54.5,348.14,0.7293,0.7521,6.3874,58.51,Aging
1849,5,38.14,27.34,32.16,78.91,88.59,313.22,0.559,0.8394,3.5355,50.76,Aging
1849,6,40.6,41.24,36.51,99.63,109.24,225.82,0.3479,0.6912,2.0671,38.13,Aging
1849,7,43.58,39.34,41.06,70.6,89.89,307.56,0.5477,0.7732,3.4215,49.42,Aging
1849,8,44.96,42.65,49.51,107.41,113.44,254.03,0.3826,0.7125,2.2394,40.27,Aging
1849,9,56.66,58.54,55.37,121.81,139.67,417.11,0.4983,0.7538,2.9865,50.12,Aging
1849,10,68.1,62.68,69.64,103.72,109.58,323.49,0.4939,0.6754,2.9522,46.03,Aging
1850,1,41.4,45.56,51.57,80.77,111.41,189.27,0.2589,0.612,1.6989,33.52,Spoiling
1850,2,20.41,21.12,16.51,63.19,77.48,99.77,0.1257,0.6506,1.2876,28.56,Spoiling
1850,3,29.01,43.03,38.46,84.89,127.13,183.76,0.1822,0.6206,1.4455,31.07,Spoiling
1850,4,18.11,24.01,22.93,124.62,133.28,147.81,0.0517,0.7205,1.109,27.1,Spoiling
1850,5,27.36,33.49,39.18,110.73,129.55,170.08,0.1353,0.671,1.3129,29.53,Spoiling
1850,6,37.37,36.13,40.55,107.28,126.7,220.38,0.2699,0.7183,1.7395,35.75,Spoiling
1850,7,31.46,35.6,32.74,143.51,175.49,120.6,-0.1854,0.5442,0.6872,17.58,Spoiling
1850,8,35.06,37.02,26.71,93.74,125.29,176.2,0.1689,0.6528,1.4063,30.79,Spoiling
1850,9,44.16,45.69,51.08,98.22,118.43,173.37,0.1883,0.5829,1.4639,30.1,Spoiling
1850,10,17.21,18.33,14.51,96.18,117.64,191.34,0.2385,0.8251,1.6264,35.99,Spoiling
1851,1,51.5,55.3,49.98,63.29,69.32,467.1,0.7415,0.7883,6.7383,64.31,Fresh
1851,2,52.39,57.42,45.79,44.47,52.29,455.44,0.794,0.7761,8.7092,67.18,Fresh
1851,3,58.23,68.53,72.98,37.51,45.12,427.54,0.8091,0.7237,9.4767,66.56,Fresh
1851,4,50.92,59.07,64.83,42.51,38.68,467.83,0.8473,0.7758,12.0957,71.92,Fresh
1851,5,51.72,53.59,48.96,42.44,50.01,457.32,0.8029,0.7902,9.1452,68.06,Fresh
1851,6,28.57,41.71,28.8,37.29,41.83,303.32,0.7576,0.7582,7.2515,58.41,Fresh
1851,7,41.83,51.97,51.01,36.54,64.49,429.66,0.739,0.7842,6.6621,63.17,Fresh
1851,8,57.42,61.32,63.13,26.23,21.76,468.3,0.9112,0.7684,21.5252,80.14,Fresh
1851,9,54.34,58.7,65.31,77.44,68.17,423.27,0.7226,0.7564,6.2091,60.81,Fresh
1851,10,44.45,62.8,65.86,57.3,48.91,444.97,0.8019,0.7526,9.0981,66.7,Fresh
1852,1,15.44,25.15,20.73,140.68,140.24,152.94,0.0433,0.7176,1.0906,26.5,Spoiling
1852,2,35.59,43.42,42.18,86.24,104.48,206.15,0.3273,0.652,1.9731,36.6,Spoiling
1852,3,46.4,47.94,45.29,115.94,128.15,203.43,0.227,0.6185,1.5875,32.23,Spoiling
1852,4,18.47,19.64,19.02,118.35,126.38,169.83,0.1467,0.7926,1.3438,31.7,Spoiling
1852,5,56.64,56.49,42.14,95.7,110.3,161.96,0.1897,0.4828,1.4683,28.35,Spoiling
1852,6,40.13,51.66,51.8,99.26,117.71,162.87,0.161,0.5184,1.3837,27.99,Spoiling
